"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2024-11-30T18:51:51+00:00","114-7232204-1371405","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","PCA1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMDM8796168","Don’t like the color"
"2024-11-30T07:36:24+00:00","111-3030849-8277811","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4ZFZJVWM",
"2024-11-29T15:45:44+00:00","111-2607305-4380226","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNH4XTP8DMS",
"2024-11-29T14:13:34+00:00","114-2126761-6990615","G24267-1A-Cream-9x12-US-V1","B0DBYZ1P1H","X004CCPQYD","LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Colorful Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","SDF6","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNG4ZPWKDXX",
"2024-11-29T13:12:34+00:00","112-5179496-3254632","G24267-2-Beige-3x5-US-V1","B0DBVM2KQN","X004CBBRXX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO260784598","Colors are not good for my space"
"2024-11-28T13:56:25+00:00","114-7756526-2806646","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","PGA1","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNAC568248139","wrong size"
"2024-11-27T19:38:29+00:00","113-0726006-0742629","N1338-2-Pink-6x9-US-V1","B0DBYZKLW1","X004CCZC0B","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Pink Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMBA7253603","I don’t like the texture"
"2024-11-27T15:26:13+00:00","114-1512219-8052260","N1338-1-Orange-6x9-US-V1","B0DBZ5DYF4","X004CCRG7N","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRRIG9661837",
"2024-11-26T01:23:35+00:00","113-5616325-9043446","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNI4WXH2TD8",
"2024-11-26T01:23:35+00:00","113-5616325-9043446","G24267-5-Green-6x9-US-V1","B0DBVJDNXF","X004CBJR85","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LEX1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNI4J564H75","Not colorful enough"
"2024-11-25T23:54:52+00:00","111-4150817-1729869","G24136-7-Beige-5x7-US-V1","B0DBZ76XQH","X004CCX8F7","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Beige Modern Abstract Geometric Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","LEX1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNJ4HJLHF5S",
"2024-11-25T20:32:46+00:00","114-0090003-0347404","G24136-7-Beige-9x12-US-V1","B0DBZ767W8","X004CCZOYP","LUXRUG Area Rugs 9x12 Living Room - Large Washable Beige Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNG4YZ8ZT4D",
"2024-11-25T13:01:47+00:00","114-0602472-2042622","G24267-5-Green-8x10-US-V1","B0DBVM69Y6","X004CBGGHP","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNH4JM2RRZ7",
"2024-11-25T06:31:46+00:00","114-1637533-1581054","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LAS2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMBA8464309","W"
"2024-11-25T05:19:51+00:00","113-7338048-1115469","G24136-7-Beige-8x10-US-V1","B0DBZ3PDH4","X004CD1IJ9","LUXRUG Washable Area Rug 8x10 - Large Beige Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","IND8","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMBC8163334",
"2024-11-25T02:15:14+00:00","111-2715858-0314617","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LEX1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4YXF7GSR","It&#39;s too light"
"2024-11-24T05:39:16+00:00","111-4256034-5098656","N1338-1-Orange-5x7-US-V1","B0DBYYVZMX","X004CCZFYJ","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","TUS1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMAX2408544",
"2024-11-23T08:21:47+00:00","111-2647991-8101019","G24267-2-Beige-9x12-US-V1","B0DBVN24HV","X004CBJR4J","LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","MCI7","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO190455146","It’s too big returning for smaller size."
"2024-11-22T15:40:00+00:00","112-7020919-0344208","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNG4J29RB31","Colors are too contrasting"
"2024-11-22T01:57:14+00:00","113-3406817-5330651","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO262444987","Doesn’t match"
"2024-11-21T23:21:36+00:00","113-7453492-0515412","N1338-1-Orange-8x10-US-V1","B0DBYSVWYJ","X004CCRGQT","LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","PHX6","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRRIE6444356","Didn’t like"
"2024-11-21T03:25:08+00:00","111-1293149-1944209","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","MEM3","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNI4WNJT716","Too small for space."
"2024-11-20T12:58:09+00:00","112-4061335-9485004","G24136-7-Beige-5x7-US-V1","B0DBZ76XQH","X004CCX8F7","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Beige Modern Abstract Geometric Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO266368697","Too light for area"
"2024-11-20T00:17:05+00:00","112-6296660-0776258","G24267-2-Beige-3x5-US-V1","B0DBVM2KQN","X004CBBRXX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","CHA1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNNJ4CF9M7W3","Accidentally ordered 2x"
"2024-11-19T21:18:11+00:00","114-5653637-2586613","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","CHA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4KHB51VC","Quality and color not as expected."
"2024-11-19T16:09:26+00:00","113-0008484-2065800","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","HOU3","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMAW8056319",
"2024-11-19T01:33:54+00:00","114-5418932-4769820","G24268-7-Black-5x7-US-V1","B0DBZB9JY5","X004CCTMV1","LUXRUG Washable Area Rug 5x7 - Traditional Floral Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Black Vintage Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","MEM3","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNJ4V56JD1D","Arrived folded and not as thick as pictured for a high traffic area"
"2024-11-19T00:57:03+00:00","111-5831858-9658622","N1338-2-Pink-3x5-US-V1","B0DBYLGSS5","X004CCUYSV","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Pink Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","EWR7","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRRIU8465904","The colors were too faint"
"2024-11-17T18:55:28+00:00","114-2629605-7179410","N1338-3-Sage Green-8x10-US-V1","B0DBZGL9YS","X004CCZCIN","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","MEM3","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNJ494DKCMH","Rug very thin"
"2024-11-16T13:46:45+00:00","112-2083493-9489043","N1338-2-Pink-8x10-US-V1","B0DBZ1H9PP","X004CCRGUP","LUXRUG Washable Area Rug 8x10 - Large Pink Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNO257184395",
"2024-11-16T08:32:17+00:00","114-2027077-5773018","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","CHA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4JXHZ3W6","Too small - I reordered in a larger size"
"2024-11-15T15:29:55+00:00","111-2147165-3153854","G24267-2-Beige-6x9-US-V1","B0DBVM7S5P","X004CBGGCF","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNE4F9C626C",
"2024-11-15T02:18:43+00:00","113-8185125-6501862","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","IAH1","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNAC231439732","Did not like design"
"2024-11-14T15:35:37+00:00","112-8418972-1278665","N1338-1-Orange-5x7-US-V1","B0DBYYVZMX","X004CCZFYJ","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","LEX1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNJ4Q9CH42C",
"2024-11-14T01:35:20+00:00","113-2094887-1791419","N1338-3-Sage Green-6x9-US-V1","B0DBYT5KQ7","X004CCUZEJ","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","CHA1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNJ4LJL535J",
"2024-11-13T19:05:35+00:00","113-9826791-3647464","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4R3M4CYR",
"2024-11-13T04:08:04+00:00","114-6212975-0515454","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNI4NTVJTH4",
"2024-11-12T19:55:55+00:00","114-0805637-3141841","G24136-7-Beige-9x12-US-V1","B0DBZ767W8","X004CCZOYP","LUXRUG Area Rugs 9x12 Living Room - Large Washable Beige Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","HOU3","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMBG7974167",
"2024-11-12T18:27:17+00:00","112-4739175-4541823","N1338-3-Sage Green-8x10-US-V1","B0DBZGL9YS","X004CCZCIN","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMBA6713001",
"2024-11-12T13:56:47+00:00","112-7198876-8374664","N1338-3-Sage Green-6x9-US-V1","B0DBYT5KQ7","X004CCUZEJ","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","LEX2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNI4WWCW5KR","Color was not right for what I needed"
"2024-11-12T13:49:55+00:00","113-4977823-2252256","N1338-1-Orange-9x12-US-V1","B0DBZ56PC3","X004CCV06L","LUXRUG Area Rugs 9x12 Living Room - Large Washable Orange Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","BNA2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNPMCE1827433",
"2024-11-12T09:19:32+00:00","111-7340379-8701838","N1338-3-Sage Green-8x10-US-V1","B0DBZGL9YS","X004CCZCIN","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","MEM3","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNNI4LCJ8PB6","Product will not work for me"
"2024-11-12T02:59:59+00:00","114-7344012-0442619","G24268-7-Black-6x9-US-V1","B0DBYXH8YW","X004CCN2HB","LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Charcoal Black Stain Resistant Dining Room Rug Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNI4ZNPSLNY",
"2024-11-11T02:04:07+00:00","114-8673877-6002612","G24268-7-Black-9x12-US-V1","B0DBYYXW44","X004CCKRQF","LUXRUG Area Rugs 9x12 Living Room - Large Washable Charcoal Black Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","HOU3","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMBB9843144",
"2024-11-10T18:45:15+00:00","112-2000642-8932232","G24136-7-Beige-3x5-US-V1","B0DBZ697XG","X004CCV651","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMAX7559191",
"2024-11-09T06:08:47+00:00","111-6932516-3611411","N1338-1-Orange-8x10-US-V1","B0DBYSVWYJ","X004CCRGQT","LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMAZ8936036",
"2024-11-07T16:32:11+00:00","113-0346171-3793046","N1338-1-Orange-5x7-US-V1","B0DBYYVZMX","X004CCZFYJ","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","MEM3","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNJ45G47CWK","The color doesn’t match the rest of my decor"
"2024-11-05T16:53:59+00:00","111-1145675-4363410","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNH488JYTS8","The rugs look grey and brown, not sage green, like it shows in the ad photo."
"2024-11-03T23:45:43+00:00","111-8930235-4583460","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","CHA1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNI4R3RC7HV","The color of the rugs is grey and brown, not sage green as seen in the ad photo."
"2024-11-03T23:45:43+00:00","111-8930235-4583460","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","CHA1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNI4JJLBDT7","The color of the rugs is grey and brown, not sage green as seen in the ad photo."
"2024-11-03T16:53:23+00:00","111-8930235-4583460","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNH4LYSP4KG",
